time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,-0.855173726663,2.06544681978,22.5438322708,0.191859994087,6.19637336593,0.0,-0.114445675109,2.4248388516,5.74072577877,0.113789385903,-0.0560252935599,0.0,456.7149881270366,456.41025393537336,454.1111913746058,456.95152556509026
3.660000000000003,-0.8603706754,2.21456263945,22.889511269,0.198988516823,6.19304758099,0.0,-0.0584964327072,2.54622319695,5.78136967647,0.127314347909,-0.0542649509042,0.0,455.9588716395288,456.0975279969324,456.9360291962197,458.02531484331985
3.720000000000003,-0.862241287914,2.37088392357,23.2365784744,0.20714586865,6.19065760889,0.0,-0.00362558733557,2.66509853983,5.7871528498,0.149222877147,-0.0204845204302,0.0,444.45705406897366,447.21654593603046,446.93224265319213,448.7312715269249
3.780000000000003,-0.861443888193,2.53300032164,23.5769800092,0.216436339511,6.18959637056,0.0,0.0303723553773,2.73944570434,5.56045577708,0.164196479796,-0.0126100067621,0.0,364.4718415513012,365.2582273843691,364.9319702101262,366.45204427113725
3.840000000000003,-0.857927612234,2.7012075776,23.9106813802,0.226574914479,6.18925591705,0.0,0.0868689490593,2.86824288426,5.56247993993,0.177129728083,0.00547285294819,0.0,444.7018127477975,446.180955475075,443.58265504867364,444.67086417383825
3.900000000000003,-0.850678179737,2.87813118308,24.247964886,0.237590898302,6.18926430932,0.0,0.154680475699,3.03009493737,5.67915519557,0.194117515858,-0.0135391140431,0.0,481.98777949213184,480.54853110279595,481.23756746565624,482.55144646097307
3.960000000000003,-0.839326294139,3.06506653785,24.5924820495,0.250254864724,6.18873678036,0.0,0.223697898975,3.20209589849,5.80344237668,0.232586371038,-0.000676737832831,0.0,486.2188758848813,487.18185217310554,484.3422881471943,487.26554336284966
4.020000000000002,-0.824434631666,3.26097909901,24.9381417888,0.264197499868,6.18814594515,0.0,0.272722427876,3.32935874148,5.71841239479,0.231956542036,-0.0433921441276,0.0,424.59643779849654,420.9148661144732,421.211668418764,421.2142085861722
4.080000000000001,-0.806040340502,3.4662237607,25.2841125024,0.278400013401,6.18559226236,0.0,0.340603741421,3.5132538246,5.81263039925,0.244817087294,-0.0409500079448,0.0,479.47315938896355,479.65785187041257,480.8498653485337,481.8742510574279
4.14,-0.783697210809,3.68228289408,25.6339105356,0.292671391115,6.18339986864,0.0,0.404329017169,3.68982646981,5.84629123051,0.217959613278,-0.0289262803449,0.0,464.8440109291148,465.7849163578347,464.56016172855044,462.502082938922
4.199999999999998,-0.757941865308,3.9078766654,25.981343795,0.305505999731,6.18188620298,0.0,0.454327013818,3.83088314064,5.73475349261,0.204264876188,-0.018702674462,0.0,416.9093981960624,417.8017902848371,419.3355682826617,418.1919834438032
4.259999999999997,-0.729042436485,4.14246592227,26.3231774853,0.317517478779,6.18087347815,0.0,0.509072477154,3.98960049538,5.65939924522,0.190475072061,-0.0134601333559,0.0,430.8939451885555,431.33709546478696,431.1594378468442,430.0330183321118
4.319999999999996,-0.696830322819,4.38678123021,26.6605447705,0.328882306371,6.1800607863,0.0,0.564725756271,4.15500854865,5.58585508392,0.18720564029,-0.0137148621046,0.0,431.75218950317606,431.73080249942535,432.73427719033646,432.49487511931306
4.379999999999995,-0.660909805769,4.64229379591,26.9966924885,0.340411217157,6.17949762459,0.0,0.632614730574,4.36278728363,5.61802920413,0.200538538196,-0.00189292836057,0.0,468.2028407166722,469.1220290908862,466.835381577191,467.90859844808233
4.439999999999993,-0.621174746081,4.90960681408,27.3322780151,0.352425865384,6.1793476461,0.0,0.69186957673,4.54841424,5.56758664569,0.199649755209,-0.00374163652667,0.0,442.88965870911994,442.73759225831157,443.4951528364184,443.4614941271987
4.499999999999992,-0.577589806386,5.1892025478,27.6673986083,0.364557920155,6.17875027394,0.0,0.76090664049,4.77214879509,5.60191694135,0.206861608383,-0.0268260147288,0.0,472.83484464944894,471.05275714554983,472.46344572865416,473.05660850432895
4.559999999999991,-0.530177351379,5.48129970016,28.0015640385,0.376928532592,6.17779749293,0.0,0.819579390009,4.96517086509,5.53635070546,0.204773500256,1.02562112362e-05,0.0,439.99402572317075,442.21081238566865,442.8050687192889,442.6751691359156
4.6199999999999894,-0.478922587036,5.7862352695,28.3344579866,0.389353699481,6.1777550338,0.0,0.888816623979,5.2000112864,5.55888935266,0.211343930211,-0.0021837155709,0.0,472.2347857968243,472.06549295885475,472.72883638435536,473.27424384629
4.679999999999988,-0.423670247576,6.10489834147,28.6672507943,0.401572477509,6.17770358819,0.0,0.952864836798,5.42276290146,5.53324917891,0.180207011672,0.00167151883325,0.0,458.37732405713103,458.6836951074379,461.6530324002751,459.22714011147247
4.739999999999987,-0.364914865358,6.43584174481,28.9954912079,0.412149305303,6.17815902704,0.0,1.0056248267,5.60928209261,5.40790068448,0.166983123431,0.017374387517,0.0,426.7084841793481,428.04721520888756,427.14993902712587,426.05161627693724
4.799999999999986,-0.302778373752,6.77895227453,29.3181302302,0.421920857701,6.17908389486,0.0,1.06545676122,5.82817055066,5.34610313736,0.152992950185,0.0111744613981,0.0,450.2822998676164,449.78021582484075,450.2048040376769,449.09588055870455
4.859999999999984,-0.236802755043,7.13635863372,29.6393335153,0.430655315145,6.17986818005,0.0,1.13354943259,6.08558846543,5.35952246998,0.123522594309,0.0166183132672,0.0,475.96721133784354,476.38363903538664,477.81898980553524,475.58410160989706
4.919999999999983,-0.166879345451,7.50883878285,29.9602465279,0.438336180692,6.18077506074,0.0,1.19705799702,6.33052948954,5.33673747266,0.135744764815,0.0119238739527,0.0,467.3840408412536,467.01780619601635,466.1382232287372,467.10663600954103
4.979999999999982,-0.0929592293182,7.8969509106,30.2815543955,0.446216135271,6.18140425771,0.0,1.26674161449,6.60654115239,5.372194445,0.120610135194,0.00744489970454,0.0,488.41812786247425,488.08374189948,488.09911363533536,486.98204394137576
5.0399999999999805,-0.0155814476915,8.29871526359,30.5986834955,0.453282604756,6.18204580783,0.0,1.31250256136,6.78594279259,5.19899438977,0.111402589856,0.0165038250163,0.0,418.2512710789892,419.03966492028076,418.9553224685688,418.1670543188641
